baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
VAC14	1484.52187752142	0.359156612295827	0.0555383443285374	6.46682245641379	1.00085123976919e-10	7.98219186390985e-10	ENSG00000103043	VAC14	protein_coding	chr16	70687439	70801161	chr16:70687439	VAC14	protein_coding	chr16	70687439	70801160	chr16:70687439	ENSG00000103043
PRPF8	16844.5475064442	-0.174765318192073	0.027026705385184	-6.46639372803016	1.00369355255438e-10	8.00146712562008e-10	ENSG00000174231	PRPF8	protein_coding	chr17	1650629	1684882	chr17:1650629	PRPF8	protein_coding	chr17	1650629	1684867	chr17:1650629	ENSG00000174231
PLEKHA8	864.592602998664	-0.4880606301339	0.075478061383207	-6.46625815753249	1.00459397658046e-10	8.00525183202213e-10	ENSG00000106086	PLEKHA8	protein_coding	chr7	30027404	30130483	chr7:30027404	PLEKHA8	protein_coding	chr7	30027404	30130483	chr7:30027404	ENSG00000106086
APPBP2	3411.99207713739	0.273081170922351	0.0422346482542487	6.46580905038979	1.00758247434702e-10	8.0256654013427e-10	ENSG00000062725	APPBP2	protein_coding	chr17	60443149	60526219	chr17:60443149	APPBP2	protein_coding	chr17	60443158	60526242	chr17:60443158	ENSG00000062725
ISCU	1900.3430072668	0.334353282850883	0.0517359606401879	6.46268627688651	1.02860403842128e-10	8.18963909676146e-10	ENSG00000136003	ISCU	protein_coding	chr12	108562582	108569384	chr12:108562582	ISCU	protein_coding	chr12	108562582	108569368	chr12:108562582	ENSG00000136003
EIF5A	16793.96324844	0.21976326593744	0.0340052813337626	6.46262160811017	1.02904386921261e-10	8.18967372171492e-10	ENSG00000132507	EIF5A	protein_coding	chr17	7306999	7312463	chr17:7306999	EIF5A	protein_coding	chr17	7306999	7312463	chr17:7306999	ENSG00000132507
HMGN4	976.922681695167	-0.470563583888293	0.0728281072167258	-6.46129086518705	1.03813555873999e-10	8.25853524435883e-10	ENSG00000182952	HMGN4	protein_coding	chr6	26538405	26546254	chr6:26538405	HMGN4	protein_coding	chr6	26538366	26546933	chr6:26538366	ENSG00000182952
LAMP1	5162.86140543333	0.225639701390814	0.0349223544214498	6.46118238958777	1.03888012025599e-10	8.26096386534216e-10	ENSG00000185896	LAMP1	protein_coding	chr13	113297241	113323672	chr13:113297241	LAMP1	protein_coding	chr13	113297239	113323672	chr13:113297239	ENSG00000185896
SMARCC1	5821.39323553653	0.233966159318136	0.0362170603356794	6.4601090521873	1.04627555458792e-10	8.31625447150486e-10	ENSG00000173473	SMARCC1	protein_coding	chr3	47585272	47782106	chr3:47585272	SMARCC1	protein_coding	chr3	47585269	47782106	chr3:47585269	ENSG00000173473
COX5A	5837.55406711571	0.217726172027339	0.0337174500557487	6.45737360528003	1.0653566355995e-10	8.46434173598829e-10	ENSG00000178741	COX5A	protein_coding	chr15	74919791	74938168	chr15:74919791	COX5A	protein_coding	chr15	74919791	74938083	chr15:74919791	ENSG00000178741
HDDC2	1005.7827070904	-0.438106206003017	0.0678539823206795	-6.45660270804029	1.07079518494675e-10	8.50395871964045e-10	ENSG00000111906	HDDC2	protein_coding	chr6	125219962	125302078	chr6:125219962	HDDC2	protein_coding	chr6	125219962	125302078	chr6:125219962	ENSG00000111906
EIF6	2772.1228909789	0.295563772530507	0.0458036691535645	6.45284052549546	1.09772858722022e-10	8.71417636608842e-10	ENSG00000242372	EIF6	protein_coding	chr20	35278907	35284985	chr20:35278907	EIF6	protein_coding	chr20	35278907	35284985	chr20:35278907	ENSG00000242372
CEP135	434.860808872532	-0.670441027211265	0.103915043040959	-6.45181878957607	1.10515680084485e-10	8.76944253024824e-10	ENSG00000174799	CEP135	protein_coding	chr4	55948871	56033363	chr4:55948871	CEP135	protein_coding	chr4	55948871	56033361	chr4:55948871	ENSG00000174799
NCBP2	5152.5989776284	0.246764172815421	0.0382516266973232	6.45107657167137	1.11058365442572e-10	8.80878793974277e-10	ENSG00000114503	NCBP2	protein_coding	chr3	196935402	196942597	chr3:196935402	NCBP2	protein_coding	chr3	196935402	196942594	chr3:196935402	ENSG00000114503
ZNF317	1649.69415179857	0.340336483844987	0.052776189566285	6.44867480282062	1.12832373701528e-10	8.9457235237392e-10	ENSG00000130803	ZNF317	protein_coding	chr19	9140380	9163424	chr19:9140380	ZNF317	protein_coding	chr19	9140397	9163424	chr19:9140397	ENSG00000130803
SRPRB	5936.81766302113	0.226413043675501	0.0351222587976339	6.44642603939681	1.14518460419085e-10	9.07557592347792e-10	ENSG00000144867	SRPRB	protein_coding	chr3	133784033	133825772	chr3:133784033	SRPRB	protein_coding	chr3	133784023	133825772	chr3:133784023	ENSG00000144867
EMC7	2572.97291839817	0.290277571786685	0.0450428648766203	6.4444740045244	1.1600201400499e-10	9.18927495946859e-10	ENSG00000134153	EMC7	protein_coding	chr15	34084017	34101948	chr15:34084017	EMC7	protein_coding	chr15	34084017	34101862	chr15:34084017	ENSG00000134153
FAM13C	166.871967912866	-1.00907680413211	0.156602060356653	-6.44357297620474	1.16693119976363e-10	9.24012974431785e-10	ENSG00000148541	FAM13C	protein_coding	chr10	59246129	59363181	chr10:59246129	FAM13C	protein_coding	chr10	59246130	59363181	chr10:59246130	ENSG00000148541
CGGBP1	2436.82368871123	-0.348088351726881	0.0540248473740318	-6.44311587438554	1.17045262964971e-10	9.26411285908771e-10	ENSG00000163320	CGGBP1	protein_coding	chr3	88051944	88149885	chr3:88051944	CGGBP1	protein_coding	chr3	88051944	88149885	chr3:88051944	ENSG00000163320
UBE2Z	4363.19166736553	0.246614257377824	0.038298375934961	6.43928760312524	1.20035559692563e-10	9.4967973730683e-10	ENSG00000159202	UBE2Z	protein_coding	chr17	48908369	48929056	chr17:48908369	UBE2Z	protein_coding	chr17	48908407	48929056	chr17:48908407	ENSG00000159202
AP2M1	12330.8124302828	0.189897373889774	0.0295006406297832	6.43705932602892	1.21810333100157e-10	9.63315863869453e-10	ENSG00000161203	AP2M1	protein_coding	chr3	184174689	184184091	chr3:184174689	AP2M1	protein_coding	chr3	184174689	184184214	chr3:184174689	ENSG00000161203
TMEM184B	2227.06769333157	-0.323760345297164	0.0503067827696348	-6.43571954858909	1.22889755975969e-10	9.71443779270311e-10	ENSG00000198792	TMEM184B	protein_coding	chr22	38219291	38273034	chr22:38219291	TMEM184B	protein_coding	chr22	38219291	38273010	chr22:38219291	ENSG00000198792
GLUL	6155.77815782153	-0.225095062289969	0.0349809497840072	-6.43478989792551	1.236442392789e-10	9.76997295747473e-10	ENSG00000135821	GLUL	protein_coding	chr1	182381704	182392206	chr1:182381704	GLUL	protein_coding	chr1	182378098	182392206	chr1:182378098	ENSG00000135821
RPS9	13297.048238136	0.211324767538304	0.0328471615696322	6.43357774127058	1.24634801475116e-10	9.84410783931555e-10	ENSG00000170889	RPS9	protein_coding	chr19	54200742	54249003	chr19:54200742	RPS9	protein_coding	chr19	54200809	54249003	chr19:54200809	ENSG00000170889
DLG5	5957.6372691895	-0.218067336969319	0.0339002901329592	-6.43260975390017	1.25431397370825e-10	9.90073844072448e-10	ENSG00000151208	DLG5	protein_coding	chr10	77790791	77926526	chr10:77790791	DLG5	protein_coding	chr10	77790791	77926755	chr10:77790791	ENSG00000151208
PTBP2	919.329127685938	0.451224076941625	0.070146686478477	6.43257863762494	1.25457086590697e-10	9.90073844072448e-10	ENSG00000117569	PTBP2	protein_coding	chr1	96721665	96823738	chr1:96721665	PTBP2	protein_coding	chr1	96721665	96823738	chr1:96721665	ENSG00000117569
C5orf30	1865.59921801981	0.329107101805918	0.0511941810844593	6.42860369741948	1.28781387413777e-10	1.01588203511053e-09	ENSG00000181751	C5orf30	protein_coding	chr5	103258702	103278660	chr5:103258702	MACIR	protein_coding	chr5	103258763	103278660	chr5:103258763	ENSG00000181751
MTRR	1264.68134231991	-0.391223328503598	0.0608710112238007	-6.4270877161086	1.30071773014829e-10	1.02563092801546e-09	ENSG00000124275	MTRR	protein_coding	chr5	7851186	7906025	chr5:7851186	MTRR	protein_coding	chr5	7851186	7906025	chr5:7851186	ENSG00000124275
HIST1H2BD	631.410160539966	0.527081072573378	0.0820620477652329	6.42295783406816	1.33651523585619e-10	1.05341599017231e-09	ENSG00000158373	HIST1H2BD	protein_coding	chr6	26158146	26171349	chr6:26158146	H2BC5	protein_coding	chr6	26158122	26171349	chr6:26158122	ENSG00000158373
CDK5RAP3	3685.7965077061	0.270492618768026	0.0421497242328015	6.41742321430242	1.38600226478569e-10	1.09184737113666e-09	ENSG00000108465	CDK5RAP3	protein_coding	chr17	47967810	47981774	chr17:47967810	CDK5RAP3	protein_coding	chr17	47967810	47981781	chr17:47967810	ENSG00000108465
RFWD3	2562.82485863502	-0.28930360440183	0.04508129553133	-6.41737556545539	1.38643598972368e-10	1.09184737113666e-09	ENSG00000168411	RFWD3	protein_coding	chr16	74621394	74666881	chr16:74621394	RFWD3	protein_coding	chr16	74621399	74666877	chr16:74621399	ENSG00000168411
CLUAP1	916.398232635007	-0.438933513344126	0.0684205335897712	-6.41523078401929	1.40609688622596e-10	1.10686722655359e-09	ENSG00000103351	CLUAP1	protein_coding	chr16	3500924	3539048	chr16:3500924	CLUAP1	protein_coding	chr16	3500976	3539048	chr16:3500976	ENSG00000103351
ZNF571	322.242685113444	0.730369636696957	0.11393031517196	6.41066985195801	1.44881638526144e-10	1.14001844942371e-09	ENSG00000180479	ZNF571	protein_coding	chr19	37554782	37594790	chr19:37554782	ZNF571	protein_coding	chr19	37554782	37594792	chr19:37554782	ENSG00000180479
JADE2	1386.87966136486	-0.373812727347614	0.0583441378709374	-6.40703146860311	1.4838020268692e-10	1.16705900950657e-09	ENSG00000043143	JADE2	protein_coding	chr5	134524312	134583230	chr5:134524312	JADE2	protein_coding	chr5	134524312	134583230	chr5:134524312	ENSG00000043143
SYNRG	2727.39892556036	0.366059819049669	0.0571371420931759	6.4066875877817	1.48715107155454e-10	1.16920414095546e-09	ENSG00000275066	SYNRG	protein_coding	chr17	37514797	37609496	chr17:37514797	SYNRG	protein_coding	chr17	37514807	37609472	chr17:37514807	ENSG00000275066
ATAD3A	4112.5044974641	-0.266334302479363	0.0415826990418671	-6.40493062297874	1.50437771729144e-10	1.18225354581625e-09	ENSG00000197785	ATAD3A	protein_coding	chr1	1512151	1534687	chr1:1512151	ATAD3A	protein_coding	chr1	1512162	1534685	chr1:1512162	ENSG00000197785
TRIB1	695.878944902937	0.506490707547227	0.0791020435506023	6.40300407944859	1.52349120650798e-10	1.19677425353338e-09	ENSG00000173334	TRIB1	protein_coding	chr8	125430321	125438405	chr8:125430321	TRIB1	protein_coding	chr8	125430358	125438403	chr8:125430358	ENSG00000173334
RRM2B	2349.18912997486	-0.314511794053331	0.0491209729343139	-6.40280058120807	1.52552394236844e-10	1.19787069979879e-09	ENSG00000048392	RRM2B	protein_coding	chr8	102204502	102239118	chr8:102204502	RRM2B	protein_coding	chr8	102204502	102238961	chr8:102204502	ENSG00000048392
KLHL29	733.587406267528	-0.520372261864386	0.0812744286968693	-6.4026566560711	1.5269632047296e-10	1.19850041853693e-09	ENSG00000119771	KLHL29	protein_coding	chr2	23385217	23708611	chr2:23385217	KLHL29	protein_coding	chr2	23385179	23708611	chr2:23385179	ENSG00000119771
MRPS21	2637.4561112728	0.305561577101185	0.0477366262012133	6.40098811787035	1.54374588120871e-10	1.21116750279562e-09	ENSG00000266472	MRPS21	protein_coding	chr1	150293720	150308979	chr1:150293720	MRPS21	protein_coding	chr1	150293861	150308979	chr1:150293861	ENSG00000266472
MRPS18C	1177.64683271061	0.499329761926544	0.0780259138033914	6.39953750730492	1.55848294391897e-10	1.22171030610005e-09	ENSG00000163319	MRPS18C	protein_coding	chr4	83455932	83469735	chr4:83455932	MRPS18C	protein_coding	chr4	83455932	83469735	chr4:83455932	ENSG00000163319
CDK4	5694.62924867792	-0.267985586304423	0.0418975960266533	-6.39620435821528	1.59286790724217e-10	1.24814474431651e-09	ENSG00000135446	CDK4	protein_coding	chr12	57747727	57756013	chr12:57747727	CDK4	protein_coding	chr12	57747727	57756013	chr12:57747727	ENSG00000135446
TBCB	2578.83221901752	0.329878603339159	0.0515968682056919	6.39338422681183	1.62253858437605e-10	1.27033557942448e-09	ENSG00000105254	TBCB	protein_coding	chr19	36114289	36125947	chr19:36114289	TBCB	protein_coding	chr19	36114289	36125947	chr19:36114289	ENSG00000105254
FAM72A	804.623299206213	-0.492450803104473	0.0770408969292639	-6.39206996196608	1.63654982699432e-10	1.28077220334811e-09	ENSG00000196550	FAM72A	protein_coding	chr1	206186179	206204414	chr1:206186179	FAM72A	protein_coding	chr1	206186179	206204414	chr1:206186179	ENSG00000196550
MRPL41	5114.01932569593	0.285024442067921	0.0445920230276785	6.39182577321072	1.63916609045583e-10	1.28228608557039e-09	ENSG00000182154	MRPL41	protein_coding	chr9	137551199	137552555	chr9:137551199	MRPL41	protein_coding	chr9	137551879	137552555	chr9:137551879	ENSG00000182154
ASPH	11225.3845096434	-0.189130976571124	0.0295963133282562	-6.39035593634415	1.65500062723574e-10	1.29413479400396e-09	ENSG00000198363	ASPH	protein_coding	chr8	61500556	61714640	chr8:61500556	ASPH	protein_coding	chr8	61500556	61714640	chr8:61500556	ENSG00000198363
RNF26	3416.33892979724	-0.296480514856521	0.0464005433820078	-6.38959144110981	1.66329551330477e-10	1.3000804415299e-09	ENSG00000173456	RNF26	protein_coding	chr11	119334527	119337313	chr11:119334527	RNF26	protein_coding	chr11	119334527	119337309	chr11:119334527	ENSG00000173456
STEAP2	32073.7863600646	-0.212177134355871	0.0332133130717225	-6.38831585086633	1.67722637910006e-10	1.31042456524121e-09	ENSG00000157214	STEAP2	protein_coding	chr7	90167590	90238137	chr7:90167590	STEAP2	protein_coding	chr7	90167590	90238137	chr7:90167590	ENSG00000157214
IRF5	260.262610346687	-0.891702881346222	0.139591659829273	-6.38793809341343	1.68137374645068e-10	1.31311938022224e-09	ENSG00000128604	IRF5	protein_coding	chr7	128937612	128950035	chr7:128937612	IRF5	protein_coding	chr7	128937457	128950038	chr7:128937457	ENSG00000128604
RPL18A	26692.1781951517	0.245397071577136	0.03842405799408	6.38654750143633	1.69672745503588e-10	1.32401064395871e-09	ENSG00000105640	RPL18A	protein_coding	chr19	17859876	17864153	chr19:17859876	RPL18A	protein_coding	chr19	17859910	17864153	chr19:17859910	ENSG00000105640
RPL24	17254.0619231642	0.191807843591382	0.0300368870829605	6.38574307189749	1.70567172355804e-10	1.33043809345635e-09	ENSG00000114391	RPL24	protein_coding	chr3	101681091	101686782	chr3:101681091	RPL24	protein_coding	chr3	101681091	101686718	chr3:101681091	ENSG00000114391
MRPL44	1926.73140380233	0.33847712135084	0.0530182692662615	6.38416014017704	1.72340670195974e-10	1.3437141972245e-09	ENSG00000135900	MRPL44	protein_coding	chr2	223957404	223967714	chr2:223957404	MRPL44	protein_coding	chr2	223957463	223967714	chr2:223957463	ENSG00000135900
PPP1R2	2716.89272018468	0.316160832515726	0.0495298926864116	6.38323273820588	1.73388077224647e-10	1.35132042282914e-09	ENSG00000184203	PPP1R2	protein_coding	chr3	195514425	195543386	chr3:195514425	PPP1R2	protein_coding	chr3	195514428	195543386	chr3:195514428	ENSG00000184203
GINS4	1387.75633867686	-0.382453606822701	0.0599189031867598	-6.38285393226642	1.73817687152745e-10	1.35410746669201e-09	ENSG00000147536	GINS4	protein_coding	chr8	41529206	41545046	chr8:41529206	GINS4	protein_coding	chr8	41529218	41545030	chr8:41529218	ENSG00000147536
CYP2U1	619.61270874433	-0.55044113132303	0.0862455977289501	-6.38225191566228	1.74502584656378e-10	1.35888016854983e-09	ENSG00000155016	CYP2U1	protein_coding	chr4	107931369	107953457	chr4:107931369	CYP2U1	protein_coding	chr4	107931549	107953461	chr4:107931549	ENSG00000155016
PSMG1	1540.7450766778	-0.365995379667953	0.0573710336157116	-6.37944545534076	1.77730371005457e-10	1.38287023464155e-09	ENSG00000183527	PSMG1	protein_coding	chr21	39174769	39183851	chr21:39174769	PSMG1	protein_coding	chr21	39174769	39183488	chr21:39174769	ENSG00000183527
EIF4G1	55996.9940259801	-0.144078698260138	0.0225917175559456	-6.3775008652328	1.80001034375363e-10	1.39995841706496e-09	ENSG00000114867	EIF4G1	protein_coding	chr3	184314495	184335358	chr3:184314495	EIF4G1	protein_coding	chr3	184314495	184335358	chr3:184314495	ENSG00000114867
GTPBP10	3511.75380033792	0.296418110138465	0.0465247712320154	6.37118898791036	1.87568337902281e-10	1.45821007134778e-09	ENSG00000105793	GTPBP10	protein_coding	chr7	90335223	90391455	chr7:90335223	GTPBP10	protein_coding	chr7	90335223	90391453	chr7:90335223	ENSG00000105793
ZBED5-AS1	190.459703845124	-0.948839806666752	0.148937166701461	-6.37073893428271	1.8811962221485e-10	1.4618915766002e-09	ENSG00000247271	ZBED5-AS1	antisense	chr11	10858259	10906802	chr11:10858259	ZBED5-AS1	lncRNA	chr11	10858179	10908972	chr11:10858179	ENSG00000247271
HELLS	946.501119486655	-0.55379171674824	0.0869448533587762	-6.36945943727146	1.89695578741542e-10	1.47352955547849e-09	ENSG00000119969	HELLS	protein_coding	chr10	94501434	94613905	chr10:94501434	HELLS	protein_coding	chr10	94545329	94613905	chr10:94545329	ENSG00000119969
RPL29	23594.9734081666	0.239115523467231	0.0375427170586978	6.36915871308343	1.90067848635152e-10	1.47581170992265e-09	ENSG00000162244	RPL29	protein_coding	chr3	51993600	51995942	chr3:51993600	RPL29	protein_coding	chr3	51993522	51995895	chr3:51993522	ENSG00000162244
BRD1	2130.28796731293	-0.308123522392098	0.0483836859104369	-6.36833504091576	1.91091140273648e-10	1.48314485513257e-09	ENSG00000100425	BRD1	protein_coding	chr22	49773283	49827512	chr22:49773283	BRD1	protein_coding	chr22	49773283	49827873	chr22:49773283	ENSG00000100425
FBXO38	2355.37212261835	0.301719781451583	0.0473959422997491	6.3659411926742	1.94095793733612e-10	1.50584385187884e-09	ENSG00000145868	FBXO38	protein_coding	chr5	148383935	148442836	chr5:148383935	FBXO38	protein_coding	chr5	148383935	148442836	chr5:148383935	ENSG00000145868
COPB2	7474.71224455106	-0.199004550115101	0.0312684026190329	-6.3643977129157	1.96057523810508e-10	1.52043620320842e-09	ENSG00000184432	COPB2	protein_coding	chr3	139355600	139389732	chr3:139355600	COPB2	protein_coding	chr3	139353946	139389736	chr3:139353946	ENSG00000184432
RAB29	2286.66072645825	0.316358459349171	0.0497150817824558	6.36343033153398	1.97296905625357e-10	1.52941698565147e-09	ENSG00000117280	RAB29	protein_coding	chr1	205767986	205775460	chr1:205767986	RAB29	protein_coding	chr1	205767986	205775482	chr1:205767986	ENSG00000117280
NLGN2	517.225652809129	-0.569551335168143	0.0895358045974819	-6.36115727924291	2.00239275393408e-10	1.55158624353046e-09	ENSG00000169992	NLGN2	protein_coding	chr17	7404874	7419860	chr17:7404874	NLGN2	protein_coding	chr17	7404874	7419860	chr17:7404874	ENSG00000169992
CYSTM1	463.694214816455	0.604396052455029	0.0950203540313215	6.36070091104694	2.00835170872497e-10	1.55556269498689e-09	ENSG00000120306	CYSTM1	protein_coding	chr5	140174642	140282052	chr5:140174642	CYSTM1	protein_coding	chr5	140175156	140282052	chr5:140175156	ENSG00000120306
SLC2A4RG	3212.88274604475	-0.276685589382967	0.0435167732775593	-6.35813661132932	2.04215818265465e-10	1.58109620349952e-09	ENSG00000125520	SLC2A4RG	protein_coding	chr20	63739861	63743505	chr20:63739861	SLC2A4RG	protein_coding	chr20	63739776	63744050	chr20:63739776	ENSG00000125520
ATG4D	1710.1978263611	-0.356076111915161	0.0560335917928526	-6.35469011573483	2.0884720580373e-10	1.61628829314607e-09	ENSG00000130734	ATG4D	protein_coding	chr19	10543895	10553418	chr19:10543895	ATG4D	protein_coding	chr19	10543895	10553418	chr19:10543895	ENSG00000130734
PPP6R1	3721.30581218003	-0.248198335763016	0.0390641328010483	-6.35361181642194	2.10317179095477e-10	1.62699501031244e-09	ENSG00000105063	PPP6R1	protein_coding	chr19	55229780	55258995	chr19:55229780	PPP6R1	protein_coding	chr19	55229779	55259017	chr19:55229779	ENSG00000105063
