baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
2727.69554920006	-0.384867295396927	0.0430194166978019	-8.94636247861054	3.67389192726058e-19	5.70059501518668e-18	ENSG00000134324	LPIN1	protein_coding	chr2	11677595	11827409	chr2:11677595	LPIN1	protein_coding	chr2	11677595	11827409	chr2:11677595	ENSG00000134324
11160.6726899571	-0.266583911097839	0.0298183995307572	-8.94024881593201	3.88295092876657e-19	6.02001444075714e-18	ENSG00000139496	NUP58	protein_coding	chr13	25301524	25349800	chr13:25301524	NUP58	protein_coding	chr13	25301524	25365390	chr13:25301524	ENSG00000139496
6970.96785836263	-0.31999073505315	0.0358324578642903	-8.93019218120801	4.25269368979565e-19	6.58782187234737e-18	ENSG00000063245	EPN1	protein_coding	chr19	55675226	55709858	chr19:55675226	EPN1	protein_coding	chr19	55675226	55709858	chr19:55675226	ENSG00000063245
1045.41564287614	0.66237783900413	0.0742095215411652	8.92577967419852	4.42570654769913e-19	6.85019237333579e-18	ENSG00000167528	ZNF641	protein_coding	chr12	48337180	48351414	chr12:48337180	ZNF641	protein_coding	chr12	48337180	48351414	chr12:48337180	ENSG00000167528
688.018554220479	-0.714651019386587	0.0800890121332222	-8.92320931862435	4.52967529017094e-19	7.00535143971667e-18	ENSG00000173193	PARP14	protein_coding	chr3	122680618	122730840	chr3:122680618	PARP14	protein_coding	chr3	122680839	122730840	chr3:122680839	ENSG00000173193
1826.2200215119	-0.459344803429379	0.0514847763599381	-8.92195394261846	4.58132756474407e-19	7.07941217605398e-18	ENSG00000148297	MED22	protein_coding	chr9	133338323	133348131	chr9:133338323	MED22	protein_coding	chr9	133338312	133348131	chr9:133338312	ENSG00000148297
2116.40625925436	-0.431110287427112	0.0483693865718211	-8.91287481570558	4.97261151542147e-19	7.67774484064173e-18	ENSG00000167880	EVPL	protein_coding	chr17	76004502	76027452	chr17:76004502	EVPL	protein_coding	chr17	76004502	76027306	chr17:76004502	ENSG00000167880
729.729997298678	-0.689184240168021	0.0773364442361305	-8.91150668970172	5.03436815217695e-19	7.7603547106426e-18	ENSG00000112394	SLC16A10	protein_coding	chr6	111087503	111231194	chr6:111087503	SLC16A10	protein_coding	chr6	111087503	111231194	chr6:111087503	ENSG00000112394
3448.45041824505	0.365491206145479	0.0410538217242408	8.90273282230554	5.44882264639173e-19	8.38547943437339e-18	ENSG00000004864	SLC25A13	protein_coding	chr7	96120220	96322147	chr7:96120220	SLC25A13	protein_coding	chr7	96120220	96322147	chr7:96120220	ENSG00000004864
37292.2472602778	0.27807743188026	0.0312369368135142	8.90219913496619	5.47509273493535e-19	8.41214003048971e-18	ENSG00000167526	RPL13	protein_coding	chr16	89560657	89566828	chr16:89560657	RPL13	protein_coding	chr16	89560677	89564542	chr16:89560677	ENSG00000167526
2685.17436772253	-0.418421346203733	0.0470056236767201	-8.90151674364358	5.50886492037374e-19	8.45711948510601e-18	ENSG00000137824	RMDN3	protein_coding	chr15	40735884	40755851	chr15:40735884	RMDN3	protein_coding	chr15	40735884	40755851	chr15:40735884	ENSG00000137824
2859.83667895382	0.437471296942716	0.0491599066376598	8.89894482849942	5.63801094810946e-19	8.64127415567616e-18	ENSG00000040633	PHF23	protein_coding	chr17	7235028	7239722	chr17:7235028	PHF23	protein_coding	chr17	7235029	7239722	chr17:7235029	ENSG00000040633
10046.0697226027	0.29183110262938	0.0328110563683766	8.89429158735186	5.87931364484561e-19	9.0037762544761e-18	ENSG00000149115	TNKS1BP1	protein_coding	chr11	57299638	57324952	chr11:57299638	TNKS1BP1	protein_coding	chr11	57299638	57324952	chr11:57299638	ENSG00000149115
1519.71373802375	-0.489949235409825	0.0550914720914644	-8.89337708377801	5.92792269050901e-19	9.07083109175854e-18	ENSG00000087206	UIMC1	protein_coding	chr5	176905005	177022633	chr5:176905005	UIMC1	protein_coding	chr5	176905005	177022633	chr5:176905005	ENSG00000087206
1018.17666023246	-0.601813766739262	0.0676816391043813	-8.89183203455107	6.01095095031689e-19	9.19040191639508e-18	ENSG00000108854	SMURF2	protein_coding	chr17	64542295	64662068	chr17:64542295	SMURF2	protein_coding	chr17	64542282	64662307	chr17:64542282	ENSG00000108854
7709.54759095211	0.281529798803055	0.0316726146840047	8.88874510714876	6.18029241710633e-19	9.44163925232345e-18	ENSG00000023734	STRAP	protein_coding	chr12	15882391	15903478	chr12:15882391	STRAP	protein_coding	chr12	15882387	15903478	chr12:15882387	ENSG00000023734
6489.3705987312	0.287872836166762	0.0323963263204169	8.88597161664401	6.33645344730555e-19	9.67234931250228e-18	ENSG00000168092	PAFAH1B2	protein_coding	chr11	117144267	117176894	chr11:117144267	PAFAH1B2	protein_coding	chr11	117144284	117176894	chr11:117144284	ENSG00000168092
2432.65541025426	-0.421966106370027	0.0475193135451789	-8.87988640595246	6.69286747501237e-19	1.02081156313936e-17	ENSG00000175970	UNC119B	protein_coding	chr12	120710435	120723640	chr12:120710435	UNC119B	protein_coding	chr12	120710458	120723640	chr12:120710458	ENSG00000175970
9560.8793969726	0.328411010631447	0.0370141335142671	8.87258404968095	7.14678676338639e-19	1.08916103624185e-17	ENSG00000112308	C6orf62	protein_coding	chr6	24704861	24720836	chr6:24704861	C6orf62	protein_coding	chr6	24704861	24719998	chr6:24704861	ENSG00000112308
4904.84370507928	0.436214916316934	0.0491725826281142	8.87110037754108	7.2426632341973e-19	1.10198644645885e-17	ENSG00000173153	ESRRA	protein_coding	chr11	64305572	64316743	chr11:64305572	ESRRA	protein_coding	chr11	64305497	64316743	chr11:64305497	ENSG00000173153
2307.46665401685	-0.426679723848173	0.0481532133947286	-8.86087747354535	7.93870815660982e-19	1.20496646967881e-17	ENSG00000013573	DDX11	protein_coding	chr12	31073845	31104791	chr12:31073845	DDX11	protein_coding	chr12	31073860	31104799	chr12:31073860	ENSG00000013573
667.57326027878	-0.750142789973677	0.0847354413976322	-8.85276311305837	8.53787518464158e-19	1.2927800380223e-17	ENSG00000140479	PCSK6	protein_coding	chr15	101297142	101525202	chr15:101297142	PCSK6	protein_coding	chr15	101289784	101525202	chr15:101289784	ENSG00000140479
5089.40449708532	0.317649016976474	0.0358826060892821	8.85245113429357	8.5617823717582e-19	1.29535703365474e-17	ENSG00000130811	EIF3G	protein_coding	chr19	10115017	10119918	chr19:10115017	EIF3G	protein_coding	chr19	10115014	10119918	chr19:10115014	ENSG00000130811
3426.36689553568	0.407163683849388	0.0460102720184363	8.84940831660891	8.79845093702502e-19	1.33009379679817e-17	ENSG00000257923	CUX1	protein_coding	chr7	101815904	102283957	chr7:101815904	CUX1	protein_coding	chr7	101815904	102283958	chr7:101815904	ENSG00000257923
1689.30113965702	-0.523091143536307	0.0591178929607901	-8.84827109591418	8.88855225611511e-19	1.34263545163454e-17	ENSG00000115365	LANCL1	protein_coding	chr2	210431249	210477652	chr2:210431249	LANCL1	protein_coding	chr2	210431249	210477652	chr2:210431249	ENSG00000115365
2375.96101860786	-0.414384513901201	0.0468803729714693	-8.83918978531569	9.6415221052988e-19	1.45403740747594e-17	ENSG00000142327	RNPEPL1	protein_coding	chr2	240565804	240581372	chr2:240565804	RNPEPL1	protein_coding	chr2	240565804	240581372	chr2:240565804	ENSG00000142327
3510.13207382644	-0.373495670457751	0.0423075583376729	-8.8281074383149	1.06461768032745e-18	1.6042628282242e-17	ENSG00000071655	MBD3	protein_coding	chr19	1573596	1592801	chr19:1573596	MBD3	protein_coding	chr19	1573596	1592865	chr19:1573596	ENSG00000071655
210.215859488102	-1.3491043258867	0.1528535680111	-8.82612256580583	1.08367265114397e-18	1.6316691655255e-17	ENSG00000120896	SORBS3	protein_coding	chr8	22544986	22575788	chr8:22544986	SORBS3	protein_coding	chr8	22544986	22575788	chr8:22544986	ENSG00000120896
7453.95950509336	0.30008469313113	0.034025440416034	8.81942127602028	1.15052804099471e-18	1.73094642711572e-17	ENSG00000147677	EIF3H	protein_coding	chr8	116642130	116766925	chr8:116642130	EIF3H	protein_coding	chr8	116642130	116766925	chr8:116642130	ENSG00000147677
2821.18608288597	-0.384495505061125	0.0436264212015	-8.81336342683788	1.21446038574873e-18	1.82275674496334e-17	ENSG00000171497	PPID	protein_coding	chr4	158709134	158723396	chr4:158709134	PPID	protein_coding	chr4	158709127	158723396	chr4:158709127	ENSG00000171497
3839.01779430831	-0.345948873487232	0.0392549818217761	-8.81286546145648	1.21986916429848e-18	1.82941463347665e-17	ENSG00000128731	HERC2	protein_coding	chr15	28111040	28322152	chr15:28111040	HERC2	protein_coding	chr15	28111040	28322179	chr15:28111040	ENSG00000128731
477.423223111104	0.884253090118619	0.100368949060488	8.81002639158565	1.25116399376607e-18	1.87485179814859e-17	ENSG00000128512	DOCK4	protein_coding	chr7	111726110	112206411	chr7:111726110	DOCK4	protein_coding	chr7	111726110	112206407	chr7:111726110	ENSG00000128512
8921.75076430283	0.378981967416864	0.0430218305114856	8.80906188581833	1.26197505564233e-18	1.88954640894982e-17	ENSG00000127184	COX7C	protein_coding	chr5	86617904	86620962	chr5:86617904	COX7C	protein_coding	chr5	86617928	86620962	chr5:86617928	ENSG00000127184
224.623311714645	-1.22078407763545	0.138641544201349	-8.80532660443041	1.30472093283632e-18	1.95199537493396e-17	ENSG00000100228	RAB36	protein_coding	chr22	23145326	23164350	chr22:23145326	RAB36	protein_coding	chr22	23145366	23165663	chr22:23145366	ENSG00000100228
19816.3400101652	-0.256357219498627	0.0291268354406915	-8.80140995820247	1.35107821546424e-18	2.01974379332436e-17	ENSG00000149218	ENDOD1	protein_coding	chr11	95089810	95132645	chr11:95089810	ENDOD1	protein_coding	chr11	95089846	95132645	chr11:95089846	ENSG00000149218
1329.97809911215	-0.612375483951681	0.0695806286151503	-8.80094785200523	1.3566538458887e-18	2.02646800840214e-17	ENSG00000163507	KIAA1524	protein_coding	chr3	108549869	108589644	chr3:108549869	CIP2A	protein_coding	chr3	108549864	108589644	chr3:108549864	ENSG00000163507
2415.96792618098	-0.433075150895308	0.0492322901508085	-8.79656724415441	1.4106504804009e-18	2.10545182019201e-17	ENSG00000128951	DUT	protein_coding	chr15	48331011	48343373	chr15:48331011	DUT	protein_coding	chr15	48331011	48343373	chr15:48331011	ENSG00000128951
2922.99200175814	-0.378351891971097	0.0430170745386915	-8.79538871549227	1.42553612344108e-18	2.12598194587098e-17	ENSG00000146463	ZMYM4	protein_coding	chr1	35268967	35422058	chr1:35268967	ZMYM4	protein_coding	chr1	35268709	35422058	chr1:35268709	ENSG00000146463
811.328422691513	-0.666759827538597	0.0758315724506265	-8.7926414551501	1.46084088496014e-18	2.17690758181936e-17	ENSG00000197429	IPP	protein_coding	chr1	45694324	45750650	chr1:45694324	IPP	protein_coding	chr1	45694324	45750653	chr1:45694324	ENSG00000197429
2451.12145323533	-0.433912479882105	0.0493572846157063	-8.79125509558577	1.47898326220747e-18	2.20219788037005e-17	ENSG00000198954	KIF1BP	protein_coding	chr10	68988721	69016982	chr10:68988721	KIFBP	protein_coding	chr10	68988803	69043544	chr10:68988803	ENSG00000198954
2312.28518464014	0.43870275789358	0.0500026105152439	8.77359708569288	1.73047614136323e-18	2.57259559798237e-17	ENSG00000105671	DDX49	protein_coding	chr19	18919675	18928633	chr19:18919675	DDX49	protein_coding	chr19	18919705	18929189	chr19:18919705	ENSG00000105671
909.884305445145	-0.652634638326646	0.0745288107078826	-8.75681004604599	2.00853724448186e-18	2.97656039556547e-17	ENSG00000131470	PSMC3IP	protein_coding	chr17	42572315	42577831	chr17:42572315	PSMC3IP	protein_coding	chr17	42572310	42577831	chr17:42572310	ENSG00000131470
1919.17625790562	-0.436950977593188	0.0499138289002897	-8.75410657166899	2.0572663263005e-18	3.04397722520907e-17	ENSG00000144579	CTDSP1	protein_coding	chr2	218398256	218405941	chr2:218398256	CTDSP1	protein_coding	chr2	218398256	218405941	chr2:218398256	ENSG00000144579
5670.53510317291	-0.357657005140341	0.0408578813929901	-8.75368455109628	2.06497769671655e-18	3.0529851072682e-17	ENSG00000196367	TRRAP	protein_coding	chr7	98877933	99013243	chr7:98877933	TRRAP	protein_coding	chr7	98877933	99050831	chr7:98877933	ENSG00000196367
3989.19319865337	0.386637447249835	0.0441778170350089	8.75184590817249	2.09890869998767e-18	3.10071304100299e-17	ENSG00000136888	ATP6V1G1	protein_coding	chr9	114587746	114598373	chr9:114587746	ATP6V1G1	protein_coding	chr9	114587706	114598915	chr9:114587706	ENSG00000136888
882.361509001605	-0.630859377444181	0.0720883765306992	-8.7511941287168	2.11106857150145e-18	3.11622885052247e-17	ENSG00000136100	VPS36	protein_coding	chr13	52412602	52450628	chr13:52412602	VPS36	protein_coding	chr13	52412602	52450634	chr13:52412602	ENSG00000136100
1001.85925352681	-0.582108847898802	0.0665280760762052	-8.74982236420034	2.13688850578252e-18	3.15186864625459e-17	ENSG00000110888	CAPRIN2	protein_coding	chr12	30709552	30754951	chr12:30709552	CAPRIN2	protein_coding	chr12	30709552	30823302	chr12:30709552	ENSG00000110888
1848.45709340228	0.525399930530855	0.0600483752842562	8.7496110934513	2.14089274757429e-18	3.15530007922273e-17	ENSG00000261609	GAN	protein_coding	chr16	81314952	81390884	chr16:81314952	GAN	protein_coding	chr16	81314944	81390809	chr16:81314944	ENSG00000261609
734.902609070869	-0.669701389428091	0.0765567789935139	-8.74777385141595	2.17602805414593e-18	3.20457193314552e-17	ENSG00000082512	TRAF5	protein_coding	chr1	211326615	211374946	chr1:211326615	TRAF5	protein_coding	chr1	211326615	211374946	chr1:211326615	ENSG00000082512
4492.57881684328	-0.326722857033747	0.037395334029848	-8.73699528323414	2.39392477625512e-18	3.51994912761953e-17	ENSG00000162402	USP24	protein_coding	chr1	55066359	55215113	chr1:55066359	USP24	protein_coding	chr1	55066359	55215364	chr1:55066359	ENSG00000162402
1002.67757569601	-0.579498623705031	0.0663359846945555	-8.73581098363636	2.41914197902985e-18	3.55424875450276e-17	ENSG00000080822	CLDND1	protein_coding	chr3	98497912	98523066	chr3:98497912	CLDND1	protein_coding	chr3	98497912	98523066	chr3:98497912	ENSG00000080822
3229.34040084793	-0.359706527110585	0.0412311691631745	-8.72414084808092	2.68209105976511e-18	3.93750230054197e-17	ENSG00000197930	ERO1A	protein_coding	chr14	52639916	52695900	chr14:52639916	ERO1A	protein_coding	chr14	52639915	52695900	chr14:52639915	ENSG00000197930
833.252479663481	-0.63467374783615	0.0727593201080336	-8.72292026497474	2.71117194222811e-18	3.97709044817019e-17	ENSG00000254087	LYN	protein_coding	chr8	55879813	56014168	chr8:55879813	LYN	protein_coding	chr8	55879835	56014169	chr8:55879835	ENSG00000254087
1592.38124111626	-0.562129687028767	0.0644965314877606	-8.71565763401465	2.89075673242134e-18	4.2339229836383e-17	ENSG00000175602	CCDC85B	protein_coding	chr11	65890112	65891635	chr11:65890112	CCDC85B	protein_coding	chr11	65890673	65891635	chr11:65890673	ENSG00000175602
2357.07552668424	-0.459362675739018	0.0527172038362416	-8.71371473278367	2.94075842254949e-18	4.30380567272107e-17	ENSG00000129003	VPS13C	protein_coding	chr15	61852389	62060473	chr15:61852389	VPS13C	protein_coding	chr15	61852389	62060473	chr15:61852389	ENSG00000129003
571.415945084296	-0.766767610879617	0.0880116437800628	-8.71211555593412	2.98255406871411e-18	4.36157945693916e-17	ENSG00000121281	ADCY7	protein_coding	chr16	50246137	50318135	chr16:50246137	ADCY7	protein_coding	chr16	50246137	50318135	chr16:50246137	ENSG00000121281
6175.22746203963	0.330370056639232	0.0379226825311332	8.71167424319232	2.99419099181232e-18	4.37519470023485e-17	ENSG00000226950	DANCR	processed_transcript	chr4	52712404	52720351	chr4:52712404	DANCR	lncRNA	chr4	52712325	52723623	chr4:52712325	ENSG00000226950
7221.48188355321	-0.273627596232426	0.0314148185308152	-8.7101440985254	3.03488743180771e-18	4.43121840392669e-17	ENSG00000179889	PDXDC1	protein_coding	chr16	14974591	15139339	chr16:14974591	PDXDC1	protein_coding	chr16	14974591	15139339	chr16:14974591	ENSG00000179889
1919.74693271601	0.546148043606098	0.0627195683292908	8.7077774633063	3.09890951374172e-18	4.52118637047532e-17	ENSG00000169242	EFNA1	protein_coding	chr1	155127460	155134857	chr1:155127460	EFNA1	protein_coding	chr1	155127876	155134899	chr1:155127876	ENSG00000169242
2027.43670288326	-0.446613532583857	0.0512947901547056	-8.70680104620501	3.12571039539129e-18	4.55675268959137e-17	ENSG00000174891	RSRC1	protein_coding	chr3	158105855	158545730	chr3:158105855	RSRC1	protein_coding	chr3	158105855	158545730	chr3:158105855	ENSG00000174891
636.470166296888	-0.724666082633749	0.0832585679950408	-8.70380190393034	3.20947058261798e-18	4.67523654350997e-17	ENSG00000166452	AKIP1	protein_coding	chr11	8911139	8920084	chr11:8911139	AKIP1	protein_coding	chr11	8911139	8920084	chr11:8911139	ENSG00000166452
7211.87403161399	0.277313186208941	0.0318864536174122	8.69689647949778	3.41084338963993e-18	4.96089101203159e-17	ENSG00000107372	ZFAND5	protein_coding	chr9	72351425	72365235	chr9:72351425	ZFAND5	protein_coding	chr9	72351413	72365235	chr9:72351413	ENSG00000107372
2914.70816609431	0.378874011941862	0.0435784006085666	8.69407795263103	3.49657575526612e-18	5.08165406905214e-17	ENSG00000130724	CHMP2A	protein_coding	chr19	58551566	58555124	chr19:58551566	CHMP2A	protein_coding	chr19	58551452	58555105	chr19:58551452	ENSG00000130724
5491.36349000327	-0.342299522588801	0.039405825335373	-8.68652082973967	3.73708449723891e-18	5.42699699266988e-17	ENSG00000149418	ST14	protein_coding	chr11	130159562	130210376	chr11:130159562	ST14	protein_coding	chr11	130159782	130210362	chr11:130159782	ENSG00000149418
3843.78329620464	-0.373744837470544	0.0430274251912664	-8.68620038984823	3.74763580437765e-18	5.43812028835849e-17	ENSG00000144224	UBXN4	protein_coding	chr2	135741619	135785055	chr2:135741619	UBXN4	protein_coding	chr2	135741734	135785056	chr2:135741734	ENSG00000144224
1732.1876334359	-0.474925554829984	0.0546933235001031	-8.68342833159679	3.84014925129493e-18	5.56806837469949e-17	ENSG00000164045	CDC25A	protein_coding	chr3	48157146	48188402	chr3:48157146	CDC25A	protein_coding	chr3	48157146	48188417	chr3:48157146	ENSG00000164045
1601.24352610882	-0.526539304288948	0.0606707694375184	-8.67863238212601	4.00556123926679e-18	5.79896725678609e-17	ENSG00000106608	URGCP	protein_coding	chr7	43875894	43926411	chr7:43875894	URGCP	protein_coding	chr7	43875894	43926411	chr7:43875894	ENSG00000106608
1723.02509367645	-0.457199067797222	0.0527010155996666	-8.67533694739868	4.12327790454185e-18	5.9602124729296e-17	ENSG00000157693	C9orf91	protein_coding	chr9	114611206	114646422	chr9:114611206	TMEM268	protein_coding	chr9	114611206	114646422	chr9:114611206	ENSG00000157693
2774.03657327699	-0.39847659730009	0.0459371944106483	-8.67437818988186	4.15816263326334e-18	6.00602200316055e-17	ENSG00000224051	CPTP	protein_coding	chr1	1324756	1328897	chr1:1324756	CPTP	protein_coding	chr1	1324756	1328896	chr1:1324756	ENSG00000224051
4468.39349723866	-0.413175257936289	0.0476532867986205	-8.67044616843197	4.3043041262092e-18	6.21233640809594e-17	ENSG00000122068	FYTTD1	protein_coding	chr3	197737179	197787596	chr3:197737179	FYTTD1	protein_coding	chr3	197737179	197787596	chr3:197737179	ENSG00000122068
