baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
CDC20	737.36787616667	-0.400182335217303	0.141628685139852	-2.82557403411704	0.00471959800682767	0.0614173129316064	ENSG00000117399	CDC20	protein_coding	chr1	43358955	43363203	chr1:43358955	CDC20	protein_coding	chr1	43358981	43363203	chr1:43358981	ENSG00000117399
LMAN1	11928.2868828224	0.137465334003335	0.0486362405213005	2.8263971994943	0.00470748513570578	0.0614173129316064	ENSG00000074695	LMAN1	protein_coding	chr18	59327823	59359962	chr18:59327823	LMAN1	protein_coding	chr18	59327823	59359265	chr18:59327823	ENSG00000074695
ZNF699	208.029322932396	0.277391280706994	0.0981609935873739	2.82588093874667	0.00471507861330862	0.0614173129316064	ENSG00000196110	ZNF699	protein_coding	chr19	9294275	9309838	chr19:9294275	ZNF699	protein_coding	chr19	9291140	9309838	chr19:9291140	ENSG00000196110
TOR1B	3130.81097734535	0.128743432791975	0.0455739785506128	2.82493293072926	0.00472905137295711	0.0614860156884653	ENSG00000136816	TOR1B	protein_coding	chr9	129803153	129811281	chr9:129803153	TOR1B	protein_coding	chr9	129803157	129811281	chr9:129803157	ENSG00000136816
IFNAR1	3894.23301199564	0.324334169039632	0.114863878942597	2.82363935490735	0.00474817794630842	0.0616802551385091	ENSG00000142166	IFNAR1	protein_coding	chr21	33324477	33359862	chr21:33324477	IFNAR1	protein_coding	chr21	33324387	33359864	chr21:33324387	ENSG00000142166
KANSL1L	235.937969734347	0.251925875854366	0.0893196197517607	2.82049874993338	0.00479490603095976	0.0622323883190028	ENSG00000144445	KANSL1L	protein_coding	chr2	210021423	210171383	chr2:210021423	KANSL1L	protein_coding	chr2	210021421	210171409	chr2:210021421	ENSG00000144445
RIN3	874.3708497581	-0.196553834001555	0.0697079865240753	-2.81967452802084	0.00480723811498362	0.0623375217181546	ENSG00000100599	RIN3	protein_coding	chr14	92513774	92688994	chr14:92513774	RIN3	protein_coding	chr14	92513781	92688994	chr14:92513781	ENSG00000100599
C7orf43	370.064440340852	-0.183860077904559	0.065252356464019	-2.81767721302052	0.00483724125453652	0.0626163452729152	ENSG00000146826	C7orf43	protein_coding	chr7	100154420	100158715	chr7:100154420	TRAPPC14	protein_coding	chr7	100154420	100158723	chr7:100154420	ENSG00000146826
BROX	2963.90798706535	0.139138032638329	0.0493947445633143	2.81685903770555	0.0048495805093759	0.062647843120079	ENSG00000162819	BROX	protein_coding	chr1	222712553	222735196	chr1:222712553	BROX	protein_coding	chr1	222712553	222735196	chr1:222712553	ENSG00000162819
SLC1A1	764.032364816281	0.201578169858963	0.0715625676400694	2.81681019150708	0.00485031808001022	0.062647843120079	ENSG00000106688	SLC1A1	protein_coding	chr9	4490444	4587469	chr9:4490444	SLC1A1	protein_coding	chr9	4490468	4587469	chr9:4490468	ENSG00000106688
UHRF1BP1	992.596054042827	-0.172217663128327	0.0611422894868752	-2.81667017335515	0.00485243289661327	0.062647843120079	ENSG00000065060	UHRF1BP1	protein_coding	chr6	34792015	34883138	chr6:34792015	UHRF1BP1	protein_coding	chr6	34792083	34877514	chr6:34792083	ENSG00000065060
SETD3	2518.39573138246	-0.0922183292705492	0.0327517208329996	-2.81567889946206	0.00486742884861332	0.0627864223895997	ENSG00000183576	SETD3	protein_coding	chr14	99397746	99480889	chr14:99397746	SETD3	protein_coding	chr14	99397748	99480889	chr14:99397748	ENSG00000183576
COL4A3BP	2029.18118634773	0.129450929498407	0.0459881193397958	2.81487765442033	0.0048795806784752	0.0628881040897797	ENSG00000113163	COL4A3BP	protein_coding	chr5	75368486	75512138	chr5:75368486	CERT1	protein_coding	chr5	75356345	75512138	chr5:75356345	ENSG00000113163
TUBE1	280.374674261041	0.226908532726844	0.0806673728622987	2.81289106953047	0.00490982805612235	0.0632226198380579	ENSG00000074935	TUBE1	protein_coding	chr6	112070777	112087529	chr6:112070777	TUBE1	protein_coding	chr6	112070663	112087529	chr6:112070663	ENSG00000074935
PPP2R2D	959.333716695993	-0.131134226892724	0.04665444491315	-2.81075526966055	0.00494253644852343	0.0635837160602341	ENSG00000175470	PPP2R2D	protein_coding	chr10	131900644	131959834	chr10:131900644	PPP2R2D	protein_coding	chr10	131901008	131959834	chr10:131901008	ENSG00000175470
TMEM69	648.817376339915	0.178288476934878	0.0634366339698673	2.81049711779421	0.00494650319768029	0.0635837160602341	ENSG00000159596	TMEM69	protein_coding	chr1	45687214	45694443	chr1:45687214	TMEM69	protein_coding	chr1	45688181	45694436	chr1:45688181	ENSG00000159596
NFE2L2	3989.74088054802	0.117705380047794	0.0418964642044659	2.80943469294594	0.00496285869297061	0.0637383360123366	ENSG00000116044	NFE2L2	protein_coding	chr2	177227595	177392697	chr2:177227595	NFE2L2	protein_coding	chr2	177218667	177392756	chr2:177218667	ENSG00000116044
ST7	675.510535912274	-0.210460107701279	0.0749538466027346	-2.80786266803284	0.00498714895358742	0.0639945045603626	ENSG00000004866	ST7	protein_coding	chr7	116953238	117230103	chr7:116953238	ST7	protein_coding	chr7	116953238	117230176	chr7:116953238	ENSG00000004866
CMTM6	4810.92690430351	0.182868958952186	0.0651691373739673	2.80606689486787	0.00501502798573291	0.0642450742644453	ENSG00000091317	CMTM6	protein_coding	chr3	32481312	32503408	chr3:32481312	CMTM6	protein_coding	chr3	32481312	32502852	chr3:32481312	ENSG00000091317
SAP30L	917.415984782476	-0.311027408331955	0.110841992953009	-2.80604308931736	0.00501539850682995	0.0642450742644453	ENSG00000164576	SAP30L	protein_coding	chr5	154445957	154461054	chr5:154445957	SAP30L	protein_coding	chr5	154445997	154461053	chr5:154445997	ENSG00000164576
C5orf45	168.744370252645	-0.37333788795479	0.133122367442162	-2.80447151840951	0.00503991401883344	0.0644470255307599	ENSG00000161010	C5orf45	protein_coding	chr5	179835133	179862173	chr5:179835133	MRNIP	protein_coding	chr5	179835133	179862173	chr5:179835133	ENSG00000161010
LETMD1	536.351792530933	0.219231165079683	0.0781709575433264	2.8045091421347	0.00503932584898676	0.0644470255307599	ENSG00000050426	LETMD1	protein_coding	chr12	51047962	51060424	chr12:51047962	LETMD1	protein_coding	chr12	51047962	51060424	chr12:51047962	ENSG00000050426
CEP57	776.748851322878	0.191078454209746	0.0681549845632806	2.80358737419027	0.00505375368039555	0.0645679492332236	ENSG00000166037	CEP57	protein_coding	chr11	95789965	95832693	chr11:95789965	CEP57	protein_coding	chr11	95789965	95832693	chr11:95789965	ENSG00000166037
S1PR3	770.804066048075	-0.234014803446737	0.0835426242995016	-2.80114259527915	0.00509220125340116	0.0649465079340715	ENSG00000213694	S1PR3	protein_coding	chr9	88991447	89005010	chr9:88991447	S1PR3	protein_coding	chr9	88990863	89005155	chr9:88990863	ENSG00000213694
ISOC1	178.974603769867	0.318331796402445	0.113662190715181	2.80068327382614	0.00509945416053416	0.0649827502065992	ENSG00000066583	ISOC1	protein_coding	chr5	129094751	129114028	chr5:129094751	ISOC1	protein_coding	chr5	129094749	129114028	chr5:129094749	ENSG00000066583
EXTL3	3599.90882576482	-0.143876927421791	0.0513783667319102	-2.80034062142406	0.00510487088680957	0.0649955514551354	ENSG00000012232	EXTL3	protein_coding	chr8	28600469	28755599	chr8:28600469	EXTL3	protein_coding	chr8	28600469	28756561	chr8:28600469	ENSG00000012232
IDH2	1735.84206777184	-0.236069473761373	0.0843555982474223	-2.79850393650176	0.00513399436365372	0.0653099058471355	ENSG00000182054	IDH2	protein_coding	chr15	90083045	90102504	chr15:90083045	IDH2	protein_coding	chr15	90083045	90102477	chr15:90083045	ENSG00000182054
CYP2U1	571.730839571821	-0.183162648856466	0.0654843173093443	-2.79704601624258	0.00515721875463898	0.0655487398400232	ENSG00000155016	CYP2U1	protein_coding	chr4	107931369	107953457	chr4:107931369	CYP2U1	protein_coding	chr4	107931549	107953461	chr4:107931549	ENSG00000155016
RARG	3686.36115252601	-0.122571316005718	0.0438488638286533	-2.79531338564862	0.00518494266268806	0.0658443020379808	ENSG00000172819	RARG	protein_coding	chr12	53210567	53232980	chr12:53210567	RARG	protein_coding	chr12	53210567	53232980	chr12:53210567	ENSG00000172819
AS3MT	46.7721029442978	-2.50185915328283	0.895352567097573	-2.79427260860266	0.00520166086156343	0.0659360329975804	ENSG00000214435	AS3MT	protein_coding	chr10	102869516	102901899	chr10:102869516	AS3MT	protein_coding	chr10	102869470	102901899	chr10:102869470	ENSG00000214435
CHIC1	435.825282970636	0.298276603420147	0.106777324975843	2.79344517656373	0.0052149867955629	0.0659360329975804	ENSG00000204116	CHIC1	protein_coding	chrX	73563200	73687102	chrX:73563200	CHIC1	protein_coding	chrX	73563197	73687111	chrX:73563197	ENSG00000204116
FH	2278.44129707726	-0.147348985784525	0.0527396012406103	-2.79389647093244	0.00520771480398891	0.0659360329975804	ENSG00000091483	FH	protein_coding	chr1	241497603	241519761	chr1:241497603	FH	protein_coding	chr1	241497511	241519799	chr1:241497511	ENSG00000091483
POLR2K	1405.99860641451	0.163947368186157	0.0586952821157312	2.79319499415467	0.00521902209457462	0.0659360329975804	ENSG00000147669	POLR2K	protein_coding	chr8	100150584	100154002	chr8:100150584	POLR2K	protein_coding	chr8	100150623	100154003	chr8:100150623	ENSG00000147669
SLCO3A1	473.81034102376	-0.208438827741297	0.0746229510787826	-2.7932268119662	0.00521850873496354	0.0659360329975804	ENSG00000176463	SLCO3A1	protein_coding	chr15	91853695	92172435	chr15:91853695	SLCO3A1	protein_coding	chr15	91853708	92172435	chr15:91853708	ENSG00000176463
TYMP	216.76092815066	0.291041738882467	0.104184320761098	2.79352724821085	0.00521366364107258	0.0659360329975804	ENSG00000025708	TYMP	protein_coding	chr22	50525752	50530056	chr22:50525752	TYMP	protein_coding	chr22	50525752	50530032	chr22:50525752	ENSG00000025708
BTBD2	2201.63573942342	-0.185605210552981	0.0664982686447369	-2.79112846598406	0.00525246205347391	0.0662448788610652	ENSG00000133243	BTBD2	protein_coding	chr19	1985438	2034881	chr19:1985438	BTBD2	protein_coding	chr19	1985438	2034881	chr19:1985438	ENSG00000133243
CASP3	1078.61698186429	-0.241298291685752	0.0864789397611787	-2.79025497250688	0.00526665477676978	0.066310334629569	ENSG00000164305	CASP3	protein_coding	chr4	184627696	184649509	chr4:184627696	CASP3	protein_coding	chr4	184627696	184650062	chr4:184627696	ENSG00000164305
CTGF	92006.110229926	0.190464082450153	0.0682575883259823	2.79037228125524	0.00526474670551608	0.066310334629569	ENSG00000118523	CTGF	protein_coding	chr6	131948176	131951373	chr6:131948176	CCN2	protein_coding	chr6	131948176	131951372	chr6:131948176	ENSG00000118523
AVPI1	428.91803257674	-0.259752765716769	0.0931567948891307	-2.78833944454519	0.00529790007120683	0.0664198859139982	ENSG00000119986	AVPI1	protein_coding	chr10	97677424	97687323	chr10:97677424	AVPI1	protein_coding	chr10	97677424	97687241	chr10:97677424	ENSG00000119986
GSPT1	9564.19592008989	-0.108121994263596	0.0387756741773544	-2.78839753421336	0.00529695008037798	0.0664198859139982	ENSG00000103342	GSPT1	protein_coding	chr16	11868128	11916082	chr16:11868128	GSPT1	protein_coding	chr16	11868128	11916082	chr16:11868128	ENSG00000103342
OAF	1351.13519406276	-0.190120718188197	0.0681734856451992	-2.78877801815294	0.00529073149926908	0.0664198859139982	ENSG00000184232	OAF	protein_coding	chr11	120210767	120230332	chr11:120210767	OAF	protein_coding	chr11	120211032	120230334	chr11:120211032	ENSG00000184232
PSRC1	174.171403994898	-0.353375565249162	0.126702098086622	-2.78902694261283	0.00528666667862999	0.0664198859139982	ENSG00000134222	PSRC1	protein_coding	chr1	109279556	109283186	chr1:109279556	PSRC1	protein_coding	chr1	109279556	109283186	chr1:109279556	ENSG00000134222
SLC7A6	1623.31927963524	-0.124413933235262	0.0446135721193955	-2.78870144946707	0.00529198239789042	0.0664198859139982	ENSG00000103064	SLC7A6	protein_coding	chr16	68264516	68301823	chr16:68264516	SLC7A6	protein_coding	chr16	68264516	68301823	chr16:68264516	ENSG00000103064
SEC22B	6916.05711373831	0.120541206950995	0.043252077656288	2.78694604936442	0.00532073364018502	0.0666494279367053	ENSG00000265808	SEC22B	protein_coding	chr1	120150898	120176515	chr1:120150898	SEC22B	protein_coding	chr1	120150898	120176520	chr1:120150898	ENSG00000265808
NPR3	15656.9206355707	0.195279937730108	0.0701597636612558	2.78336082591377	0.00537989381016752	0.067276074463139	ENSG00000113389	NPR3	protein_coding	chr5	32689070	32791724	chr5:32689070	NPR3	protein_coding	chr5	32689070	32791724	chr5:32689070	ENSG00000113389
SEPT1	49.7553849383212	-0.555484912708672	0.199565719135943	-2.78346859928522	0.00537810680606972	0.067276074463139	ENSG00000180096	SEPT1	protein_coding	chr16	30378133	30395991	chr16:30378133	SEPTIN1	protein_coding	chr16	30378135	30395991	chr16:30378135	ENSG00000180096
BAIAP2	1132.90052489187	-0.179825525663753	0.0646228485033669	-2.78269265172339	0.00539098486333024	0.0673575895010328	ENSG00000175866	BAIAP2	protein_coding	chr17	81035122	81117432	chr17:81035122	BAIAP2	protein_coding	chr17	81035122	81117434	chr17:81035122	ENSG00000175866
MFSD7	223.653876319637	-0.317417434081069	0.114139875186818	-2.78095129823418	0.00541998674478691	0.0676625633368271	ENSG00000169026	MFSD7	protein_coding	chr4	681829	689441	chr4:681829	SLC49A3	protein_coding	chr4	681829	689271	chr4:681829	ENSG00000169026
SLC39A11	748.200526213036	0.189120859127849	0.0680835022638767	2.77777806427845	0.00547319874693965	0.068211244281868	ENSG00000133195	SLC39A11	protein_coding	chr17	72645949	73092712	chr17:72645949	SLC39A11	protein_coding	chr17	72645949	73092712	chr17:72645949	ENSG00000133195
PYGB	7104.19665916159	-0.15221581775227	0.0548337783087662	-2.7759498332424	0.00550407004905957	0.0685380015999126	ENSG00000100994	PYGB	protein_coding	chr20	25248069	25298014	chr20:25248069	PYGB	protein_coding	chr20	25248085	25298012	chr20:25248085	ENSG00000100994
MAST2	2117.35761981905	-0.133130104218917	0.0479708580605618	-2.77522874514449	0.00551628941615371	0.0686321447545273	ENSG00000086015	MAST2	protein_coding	chr1	45786987	46036124	chr1:45786987	MAST2	protein_coding	chr1	45786987	46036122	chr1:45786987	ENSG00000086015
GALE	299.642619360707	-0.232099855523445	0.0836910059272968	-2.77329508651231	0.00554917762676785	0.0689249035581089	ENSG00000117308	GALE	protein_coding	chr1	23795599	23800804	chr1:23795599	GALE	protein_coding	chr1	23795599	23800781	chr1:23795599	ENSG00000117308
DCTN6	1354.82933750628	0.150158341111612	0.0542432414917599	2.76824055830851	0.00563598385621386	0.0699441265255993	ENSG00000104671	DCTN6	protein_coding	chr8	30156297	30183640	chr8:30156297	DCTN6	protein_coding	chr8	30156319	30183639	chr8:30156319	ENSG00000104671
IRF7	62.1592598204714	0.521704858427687	0.188510517752975	2.76751061238573	0.00564862063635077	0.0700419449445145	ENSG00000185507	IRF7	protein_coding	chr11	612553	615999	chr11:612553	IRF7	protein_coding	chr11	612553	615983	chr11:612553	ENSG00000185507
CDH2	12564.395367294	0.143405000635142	0.0518232349017101	2.76719507971916	0.00565409102685132	0.0700508115362042	ENSG00000170558	CDH2	protein_coding	chr18	27950966	28177446	chr18:27950966	CDH2	protein_coding	chr18	27932879	28177946	chr18:27932879	ENSG00000170558
GAS1	585.564464409142	0.248055131837103	0.0896923262941358	2.76562268017928	0.00568142303262411	0.0702712365185438	ENSG00000180447	GAS1	protein_coding	chr9	86944363	86947189	chr9:86944363	GAS1	protein_coding	chr9	86944362	86947506	chr9:86944362	ENSG00000180447
NFKBIA	460.255186974383	-0.172012240834439	0.0622184152426264	-2.76465159332107	0.00569836227785157	0.0704216230830801	ENSG00000100906	NFKBIA	protein_coding	chr14	35401511	35404749	chr14:35401511	NFKBIA	protein_coding	chr14	35401079	35404749	chr14:35401079	ENSG00000100906
TES	1892.42794653859	0.135354522868041	0.0489804745278959	2.76343837361054	0.00571958918838879	0.0706247010344973	ENSG00000135269	TES	protein_coding	chr7	116210493	116258783	chr7:116210493	TES	protein_coding	chr7	116210506	116258783	chr7:116210506	ENSG00000135269
MGRN1	2280.81922042381	-0.18253247737327	0.0660916412242933	-2.7618088156385	0.00574821271225627	0.0708593485056461	ENSG00000102858	MGRN1	protein_coding	chr16	4616493	4690974	chr16:4616493	MGRN1	protein_coding	chr16	4616493	4690974	chr16:4616493	ENSG00000102858
PPM1F	1630.45725981053	-0.179102955379261	0.0648468774063856	-2.76193646544998	0.00574596586261096	0.0708593485056461	ENSG00000100034	PPM1F	protein_coding	chr22	21919420	21952837	chr22:21919420	PPM1F	protein_coding	chr22	21919425	21952848	chr22:21919425	ENSG00000100034
PDCD6IP	7340.02226123914	-0.0872479652118111	0.0316147514412664	-2.75972326949651	0.00578503419021342	0.0712536276388244	ENSG00000170248	PDCD6IP	protein_coding	chr3	33798352	33869707	chr3:33798352	PDCD6IP	protein_coding	chr3	33798571	33869707	chr3:33798571	ENSG00000170248
CSRP2	629.459932127907	0.201641647397923	0.0731185625659804	2.75773538649596	0.00582032919745011	0.0713823320275805	ENSG00000175183	CSRP2	protein_coding	chr12	76858715	76879060	chr12:76858715	CSRP2	protein_coding	chr12	76858709	76879023	chr12:76858709	ENSG00000175183
LBR	570.085226963068	-0.251773949258688	0.0913052173747911	-2.75749794478012	0.00582455794563517	0.0713823320275805	ENSG00000143815	LBR	protein_coding	chr1	225401502	225428925	chr1:225401502	LBR	protein_coding	chr1	225401502	225428925	chr1:225401502	ENSG00000143815
PCK2	1381.09792958869	0.341005062049356	0.123660556809745	2.75758957299538	0.0058229257532875	0.0713823320275805	ENSG00000100889	PCK2	protein_coding	chr14	24094053	24110598	chr14:24094053	PCK2	protein_coding	chr14	24094053	24110598	chr14:24094053	ENSG00000100889
ZNF322	919.503717922339	-0.188540373934245	0.0683570863491323	-2.75816866990614	0.00581261971510214	0.0713823320275805	ENSG00000181315	ZNF322	protein_coding	chr6	26634383	26659752	chr6:26634383	ZNF322	protein_coding	chr6	26634383	26659752	chr6:26634383	ENSG00000181315
CDKN3	242.156758300826	-0.494032219877451	0.179228960723677	-2.75643075696409	0.00584359838305692	0.0715561494437336	ENSG00000100526	CDKN3	protein_coding	chr14	54396849	54420218	chr14:54396849	CDKN3	protein_coding	chr14	54396849	54420218	chr14:54396849	ENSG00000100526
ATXN7L1	319.905441306738	0.255316500115036	0.092644988621992	2.75585872385146	0.00585382750455458	0.0716218712372039	ENSG00000146776	ATXN7L1	protein_coding	chr7	105605067	105876604	chr7:105605067	ATXN7L1	protein_coding	chr7	105604772	105876599	chr7:105604772	ENSG00000146776
ZNF14	146.543913410115	0.267090486564353	0.0969318384032719	2.75544641434694	0.00586121044833377	0.0716526897214978	ENSG00000105708	ZNF14	protein_coding	chr19	19710471	19733097	chr19:19710471	ZNF14	protein_coding	chr19	19710472	19733112	chr19:19710472	ENSG00000105708
ARHGDIA	21936.8198339302	-0.138883092024808	0.0504253904008301	-2.75422938564937	0.00588305192583328	0.071860064609826	ENSG00000141522	ARHGDIA	protein_coding	chr17	81867721	81871406	chr17:81867721	ARHGDIA	protein_coding	chr17	81867721	81871378	chr17:81867721	ENSG00000141522
