Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
CSF1	CSF1	3492.28514890643	-0.129779878435414	0.0593224157101761	-2.1877038701435	0.0286911799816177	0.141707555504923	ENSG00000184371	protein_coding	chr1	109910242	109930992	chr1:109910242	CSF1	protein_coding	chr1	109910242	109930992	chr1:109910242	ENSG00000184371
CSF2RB	CSF2RB	2335.82149878905	0.027813081143532	0.0808503499862946	0.344006935631655	0.730841070192094	0.887606006680332	ENSG00000100368	protein_coding	chr22	36913628	36940449	chr22:36913628	CSF2RB	protein_coding	chr22	36913628	36940439	chr22:36913628	ENSG00000100368
CSGALNACT2	CSGALNACT2	3133.00088955552	-0.0722857672174283	0.0551859623157969	-1.30985787298189	0.190243920716077	0.455654204331506	ENSG00000169826	protein_coding	chr10	43138486	43185308	chr10:43138486	CSGALNACT2	protein_coding	chr10	43138445	43185302	chr10:43138445	ENSG00000169826
CSK	CSK	18011.6010605158	0.0487050301336524	0.0187428589555647	2.59859129544333	0.00936071498391971	0.0660777407424896	ENSG00000103653	protein_coding	chr15	74782057	74803198	chr15:74782057	CSK	protein_coding	chr15	74782080	74803197	chr15:74782080	ENSG00000103653
CSNK1A1	CSNK1A1	11130.0885571964	-0.0358034195126972	0.0137812299114181	-2.59798434122583	0.00937727700696664	0.0661613584677215	ENSG00000113712	protein_coding	chr5	149492197	149551552	chr5:149492197	CSNK1A1	protein_coding	chr5	149492982	149551471	chr5:149492982	ENSG00000113712
CSNK1D	CSNK1D	5908.1843187452	-0.0280679918748057	0.0138986313490514	-2.01947883715337	0.043437474736493	0.185607026493015	ENSG00000141551	protein_coding	chr17	82239023	82273731	chr17:82239023	CSNK1D	protein_coding	chr17	82239023	82273700	chr17:82239023	ENSG00000141551
CSNK1E	CSNK1E	4110.39208372094	-0.0152331485044081	0.0292530252743327	-0.52073754292258	0.602549617331255	0.81784897670695	ENSG00000213923	protein_coding	chr22	38290691	38398522	chr22:38290691	CSNK1E	protein_coding	chr22	38290691	38318084	chr22:38290691	ENSG00000213923
CSNK1G1	CSNK1G1	3739.12475429936	-0.0383042427514657	0.0216117284749447	-1.77238219496757	0.0763311353454692	0.265854892180931	ENSG00000169118	protein_coding	chr15	64165517	64356259	chr15:64165517	CSNK1G1	protein_coding	chr15	64165525	64356173	chr15:64165525	ENSG00000169118
CSNK1G2	CSNK1G2	4125.61614920285	0.00586888102880232	0.0169614993845293	0.346011923577661	0.729333753876275	0.886604980350324	ENSG00000133275	protein_coding	chr19	1941149	1981338	chr19:1941149	CSNK1G2	protein_coding	chr19	1941172	1981338	chr19:1941172	ENSG00000133275
CSNK1G3	CSNK1G3	2282.02789417766	-0.00577094393055024	0.0290010158490825	-0.198991096056134	0.84226970963308	0.937529302575866	ENSG00000151292	protein_coding	chr5	123512099	123617045	chr5:123512099	CSNK1G3	protein_coding	chr5	123512177	123617049	chr5:123512177	ENSG00000151292
CSNK2A1	CSNK2A1	14089.530529311	0.00488844024118502	0.0145136905301832	0.336815796851866	0.736255764013894	0.890194239385693	ENSG00000101266	protein_coding	chr20	473591	543821	chr20:473591	CSNK2A1	protein_coding	chr20	472498	543835	chr20:472498	ENSG00000101266
CSNK2A2	CSNK2A2	4319.0376559139	-0.066463655067166	0.0261710350022684	-2.53958832967077	0.0110983016660741	0.0746637970146418	ENSG00000070770	protein_coding	chr16	58157907	58197920	chr16:58157907	CSNK2A2	protein_coding	chr16	58157907	58198106	chr16:58157907	ENSG00000070770
CSNK2B	CSNK2B	8721.91967913341	-0.0303793012106897	0.01742971112765	-1.74296068295113	0.0813404828437703	0.27674731975918	ENSG00000204435	protein_coding	chr6	31665236	31670343	chr6:31665236	CSNK2B	protein_coding	chr6	31665227	31670343	chr6:31665227	ENSG00000204435
CSPP1	CSPP1	863.54618748386	0.0427879250238942	0.0225955440469361	1.8936443811671	0.0582722284223407	0.224016825532137	ENSG00000104218	protein_coding	chr8	67062426	67196263	chr8:67062426	CSPP1	protein_coding	chr8	67062417	67196778	chr8:67062417	ENSG00000104218
CSRNP1	CSRNP1	3963.98334370474	-0.0310295764703014	0.0424295266822258	-0.73132035392938	0.464583500959561	0.725700346387477	ENSG00000144655	protein_coding	chr3	39141855	39154562	chr3:39141855	CSRNP1	protein_coding	chr3	39141855	39154562	chr3:39141855	ENSG00000144655
CSRNP2	CSRNP2	1131.48050661733	-0.0471127163167096	0.0214553767820642	-2.19584660736855	0.028102924422126	0.13997952431863	ENSG00000110925	protein_coding	chr12	51061205	51083664	chr12:51061205	CSRNP2	protein_coding	chr12	51061205	51083664	chr12:51061205	ENSG00000110925
CSRP1	CSRP1	3726.39003917704	-0.0211435532159889	0.0278628357163557	-0.758844269521981	0.447945720104825	0.713806083358044	ENSG00000159176	protein_coding	chr1	201483530	201509456	chr1:201483530	CSRP1	protein_coding	chr1	201483530	201509456	chr1:201483530	ENSG00000159176
CSRP2	CSRP2	94.8636602178581	0.0618609682821207	0.0631750698400764	0.979199048591758	0.327481638639092	0.609435558383506	ENSG00000175183	protein_coding	chr12	76858715	76879060	chr12:76858715	CSRP2	protein_coding	chr12	76858709	76879023	chr12:76858709	ENSG00000175183
CSRP2BP	CSRP2BP	1644.48086388254	0.021554368133692	0.0220887893505436	0.975805771499268	0.329160724128372	0.610863953911046	ENSG00000149474	protein_coding	chr20	18138118	18188387	chr20:18138118	KAT14	protein_coding	chr20	18137228	18188387	chr20:18137228	ENSG00000149474
CST3	CST3	1233.55253692558	-0.197229952187584	0.0722597478270091	-2.7294580747743	0.00634385150665344	0.0503033588137608	ENSG00000101439	protein_coding	chr20	23626706	23638473	chr20:23626706	CST3	protein_coding	chr20	23626706	23638473	chr20:23626706	ENSG00000101439
CSTB	CSTB	5804.61062384939	-0.151242765545617	0.0409792295206372	-3.69071764683743	0.000223622255272511	0.00405976057462434	ENSG00000160213	protein_coding	chr21	43772512	43776445	chr21:43772512	CSTB	protein_coding	chr21	43772511	43776330	chr21:43772511	ENSG00000160213
CSTF1	CSTF1	2669.71726928889	-0.0377986642081568	0.0139490548753216	-2.70976525262866	0.0067330843322299	0.0523405298417675	ENSG00000101138	protein_coding	chr20	56392371	56406369	chr20:56392371	CSTF1	protein_coding	chr20	56392371	56406362	chr20:56392371	ENSG00000101138
CSTF2	CSTF2	2038.91962576338	-0.0277123169481697	0.0230199504257846	-1.20383912369894	0.228651764753712	0.504190299229169	ENSG00000101811	protein_coding	chrX	100820359	100840932	chrX:100820359	CSTF2	protein_coding	chrX	100820359	100841520	chrX:100820359	ENSG00000101811
CSTF2T	CSTF2T	2686.57914053603	0.00545850880297239	0.0180537876335853	0.302347015139249	0.762387541423449	0.901726608641264	ENSG00000177613	protein_coding	chr10	51695487	51699591	chr10:51695487	CSTF2T	protein_coding	chr10	51695486	51699595	chr10:51695486	ENSG00000177613
CSTF3	CSTF3	3653.07783308167	0.00380267854038984	0.022860132519358	0.166345428538952	0.86788511721627	0.949709697489576	ENSG00000176102	protein_coding	chr11	33077188	33162371	chr11:33077188	CSTF3	protein_coding	chr11	33077188	33162371	chr11:33077188	ENSG00000176102
CTA-293F17.1	CTA-293F17.1	126.045328808998	0.144428672523165	0.0804350095973985	1.79559464524309	0.0725590081333673	0.257640351771912	ENSG00000271133	antisense	chr7	20328299	20331747	chr7:20328299	ITGB8-AS1	lncRNA	chr7	20328289	20331781	chr7:20328289	ENSG00000271133
CTA-29F11.1	CTA-29F11.1	126.539968742608	0.10123192372175	0.0529075589890548	1.91337354540762	0.0557002485904003	0.217441338597258	ENSG00000260708	antisense	chr22	46761894	46762563	chr22:46761894	TBC1D22A-DT	lncRNA	chr22	46761893	46762564	chr22:46761893	ENSG00000260708
CTA-384D8.35	CTA-384D8.35	109.936199521225	0.157495529467664	0.0689800511163024	2.28320401215884	0.0224183539013171	0.120038129549151	ENSG00000272666	lincRNA	chr22	50542305	50542906	chr22:50542305	KLHDC7B-DT	lncRNA	chr22	50542305	50542906	chr22:50542305	ENSG00000272666
CTA-398F10.1	CTA-398F10.1	21.2443867580877	0.0806057820532329	0.0660853597549816	1.21972222519613	0.222570193365874	0.496412910371533	ENSG00000253505	lincRNA	chr8	8414690	8424632	chr8:8414690	LINC02949	lncRNA	chr8	8414204	8424648	chr8:8414204	ENSG00000253505
CTA-445C9.14	CTA-445C9.14	161.03022451066	0.0606417689957746	0.0393466678394033	1.54121739719584	0.12326388474859	0.355358402932089	ENSG00000261188	antisense	chr22	26512537	26514568	chr22:26512537	TFIP11-DT	lncRNA	chr22	26512503	26514568	chr22:26512503	ENSG00000261188
CTAGE5	CTAGE5	2283.81845638747	0.0101450975052789	0.0302961053533269	0.334864742083583	0.737727119825431	0.890839060007575	ENSG00000150527	protein_coding	chr14	39265284	39388513	chr14:39265284	MIA2	protein_coding	chr14	39230231	39388513	chr14:39230231	ENSG00000150527
CTB-41I6.1	CTB-41I6.1	103.200085474431	0.0184706830915531	0.0507915404258046	0.363656682524421	0.716114393994975	0.87977458582196	ENSG00000266389	lincRNA	chr17	8965896	8967070	chr17:8965896	PIK3R5-DT	lncRNA	chr17	8965896	8967070	chr17:8965896	ENSG00000266389
CTB-50L17.10	CTB-50L17.10	4345.05569389905	-0.0242829776926155	0.018006456781556	-1.34857057039053	0.177474938760559	0.438425786245326	ENSG00000167674	protein_coding	chr19	4472287	4502211	chr19:4472287	HDGFL2	protein_coding	chr19	4472297	4502208	chr19:4472297	ENSG00000167674
CTBP1	CTBP1	8046.16418360313	-0.000904664037861307	0.0160041233899503	-0.0565269347041767	0.954922039033048	0.984672869691218	ENSG00000159692	protein_coding	chr4	1211448	1249953	chr4:1211448	CTBP1	protein_coding	chr4	1211445	1250333	chr4:1211445	ENSG00000159692
CTBP1-AS2	CTBP1-AS2	720.255061197062	0.0622585124196005	0.0351537227858375	1.77103610900302	0.0765546972881404	0.266165762865322	ENSG00000196810	antisense	chr4	1249300	1288291	chr4:1249300	CTBP1-DT	lncRNA	chr4	1249300	1288291	chr4:1249300	ENSG00000196810
CTBP2	CTBP2	479.871937839338	-0.123371454640892	0.0787357312027585	-1.56690555553728	0.117136768918665	0.34500627207981	ENSG00000175029	protein_coding	chr10	124984317	125161170	chr10:124984317	CTBP2	protein_coding	chr10	124984317	125161170	chr10:124984317	ENSG00000175029
CTBS	CTBS	2044.25924922613	0.0378564417879678	0.0317850449275896	1.19101426076979	0.233647986529817	0.510104578371889	ENSG00000117151	protein_coding	chr1	84549606	84574480	chr1:84549606	CTBS	protein_coding	chr1	84549611	84574480	chr1:84549611	ENSG00000117151
CTC-241F20.4	CTC-241F20.4	20.5877988300221	0.0292720804457197	0.046549808868254	0.628833526010085	0.529458048768639	0.771129111025926	ENSG00000268186	lincRNA	chr19	48262900	48271283	chr19:48262900	ZNF114-AS1	lncRNA	chr19	48262900	48271283	chr19:48262900	ENSG00000268186
CTC-329D1.2	CTC-329D1.2	36.0096386154206	-0.000955683273079643	0.0395239840051808	-0.0241798314905292	0.980709165566084	0.99328112979625	ENSG00000249637	antisense	chr5	140370891	140401367	chr5:140370891	ANKHD1-DT	lncRNA	chr5	140370891	140401460	chr5:140370891	ENSG00000249637
CTC-338M12.4	CTC-338M12.4	109.604851033925	0.0480479550028204	0.0395220661337384	1.21572477613471	0.224089782709734	0.498290692962895	ENSG00000233937	processed_transcript	chr5	181246523	181272167	chr5:181246523	CTC-338M12.4	lncRNA	chr5	181246466	181272167	chr5:181246466	ENSG00000233937
CTC-338M12.5	CTC-338M12.5	31.7372202434138	0.162198854966351	0.0544372661873014	2.97955548333886	0.00288666947022284	0.028121212935043	ENSG00000250222	antisense	chr5	181191924	181194429	chr5:181191924	TRIM7-AS2	lncRNA	chr5	181191856	181194434	chr5:181191856	ENSG00000250222
CTC-340A15.2	CTC-340A15.2	48.5126569088353	0.0227993372327221	0.041387024683996	0.550881282401981	0.581715059355325	0.805196637233324	ENSG00000241956	antisense	chr5	164296696	165171643	chr5:164296696	LINC03000	lncRNA	chr5	164296696	165171643	chr5:164296696	ENSG00000241956
CTC-378H22.1	CTC-378H22.1	72.4042492093887	-0.0491336473683567	0.0541930218474561	-0.906641587668967	0.364596361999172	0.644439229765429	ENSG00000254887	processed_transcript	chr19	42132555	42137099	chr19:42132555	POU2F2-AS1	lncRNA	chr19	42132555	42137386	chr19:42132555	ENSG00000254887
CTC-459F4.3	CTC-459F4.3	310.718908252204	0.0899950089494371	0.0300826164852798	2.99159512914955	0.00277524056247903	0.0273067612089708	ENSG00000267575	lincRNA	chr19	27793463	27918863	chr19:27793463	LINC02987	lncRNA	chr19	27793431	27984984	chr19:27793431	ENSG00000267575
CTC-534A2.2	CTC-534A2.2	172.940167213121	-0.0524859631765674	0.0368146911316665	-1.42567984582169	0.153960776677726	0.404740254159263	ENSG00000253251	protein_coding	chr5	65624765	65630891	chr5:65624765	SHLD3	protein_coding	chr5	65625027	65630928	chr5:65625027	ENSG00000253251
CTC-550B14.7	CTC-550B14.7	36.7792753550699	0.200384602913721	0.0570678672523794	3.51133856163804	0.000445856174647125	0.0068686087697903	ENSG00000267265	antisense	chr19	55006193	55048086	chr19:55006193	GP6-AS1	lncRNA	chr19	55006193	55048086	chr19:55006193	ENSG00000267265
CTC-559E9.1	CTC-559E9.1	85.9073734376379	0.0215145319748478	0.0559752129436033	0.384358197913857	0.700712978645613	0.872675545755668	ENSG00000266904	lincRNA	chr19	19757366	19776423	chr19:19757366	LINC00663	lncRNA	chr19	19757366	19776423	chr19:19757366	ENSG00000266904
CTC1	CTC1	2374.0766351284	-0.00329636405998175	0.0243058063976834	-0.135620435958707	0.892121349160484	0.959862040691365	ENSG00000178971	protein_coding	chr17	8224821	8248044	chr17:8224821	CTC1	protein_coding	chr17	8224815	8248058	chr17:8224815	ENSG00000178971
CTCF	CTCF	5891.39348713857	0.0460711237587866	0.0167424146283757	2.75176100827795	0.00592757623526622	0.0482253705312957	ENSG00000102974	protein_coding	chr16	67562407	67639183	chr16:67562407	CTCF	protein_coding	chr16	67562467	67639177	chr16:67562467	ENSG00000102974
CTD-2006C1.2	CTD-2006C1.2	310.081326355198	0.0734596556418459	0.0307791642306775	2.38666830233905	0.0170018233042076	0.0990688387919362	ENSG00000219665	processed_transcript	chr19	11987617	12046275	chr19:11987617	ZNF433-AS1	lncRNA	chr19	11987617	12046275	chr19:11987617	ENSG00000219665
CTD-2020K17.1	CTD-2020K17.1	202.645825834201	0.0730128473843434	0.0501671916716754	1.45539036472649	0.145561222350333	0.391290684121107	ENSG00000267121	antisense	chr17	45190931	45222222	chr17:45190931	FMNL1-DT	lncRNA	chr17	45190931	45222222	chr17:45190931	ENSG00000267121
CTD-2023M8.1	CTD-2023M8.1	21.1308858420428	0.157623165708287	0.0710277962666552	2.21917578741331	0.0264747676340572	0.134705915139734	ENSG00000248693	lincRNA	chr5	18704433	18746173	chr5:18704433	LINC02100	lncRNA	chr5	18704433	18746173	chr5:18704433	ENSG00000248693
CTD-2201E18.3	CTD-2201E18.3	352.888258126381	-0.200688551502093	0.0429404173954449	-4.6736516241545	2.95891075163219e-06	0.000125389604219479	ENSG00000177738	sense_overlapping	chr5	43014414	43067419	chr5:43014414	ANXA2R-OT1	lncRNA	chr5	43013060	43067452	chr5:43013060	ENSG00000177738
CTD-2203K17.1	CTD-2203K17.1	41.9626661400861	-0.0131010715565437	0.0674721248000067	-0.194170134635249	0.846042666920375	0.93966120321313	ENSG00000249572	antisense	chr5	33424025	33440619	chr5:33424025	TARS1-DT	lncRNA	chr5	33424025	33440649	chr5:33424025	ENSG00000249572
CTD-2206N4.2	CTD-2206N4.2	4.13476469208186	-0.0135646018450792	0.104887764079054	-0.129324921397462	0.897100552593636	0.961830021315034	ENSG00000266013	lincRNA	chr17	39026715	39027110	chr17:39026715	LINC02079	lncRNA	chr17	39026715	39027110	chr17:39026715	ENSG00000266013
CTD-2228K2.7	CTD-2228K2.7	373.991226272212	-0.0245953253736556	0.071335335447062	-0.344784603864487	0.730256308500573	0.887331537698374	ENSG00000225138	processed_transcript	chr5	473236	480884	chr5:473236	SLC9A3-AS1	lncRNA	chr5	473236	480884	chr5:473236	ENSG00000225138
CTD-2270P14.1	CTD-2270P14.1	331.751135984173	0.15260954115608	0.0402545719449391	3.79111076786065	0.000149975044114613	0.0029913644062919	ENSG00000260565	processed_transcript	chr16	2660349	2673444	chr16:2660349	ERVK13-1	lncRNA	chr16	2660348	2682398	chr16:2660348	ENSG00000260565
CTD-2311M21.5	CTD-2311M21.5	6.82321172246494	-0.188054567320547	0.10605341735317	-1.77320610701591	0.0761945604780098	0.265524428380266	ENSG00000277718	lincRNA	chr15	74379083	74390535	chr15:74379083	LINC02255	lncRNA	chr15	74379083	74390535	chr15:74379083	ENSG00000277718
CTD-2313N18.7	CTD-2313N18.7	10.3106118890499	0.154836240253274	0.0846977479341327	1.8281033915292	0.0675340360584667	0.245877462738148	ENSG00000225805	protein_coding	chr11	71878453	71884561	chr11:71878453	DEFB131B	protein_coding	chr11	71878453	71884561	chr11:71878453	ENSG00000225805
CTD-2315E11.1	CTD-2315E11.1	7.92011985174001	-0.165123267978438	0.0805445659199451	-2.05008576422843	0.0403560623274459	0.176831506052755	ENSG00000259685	lincRNA	chr15	90102649	90133445	chr15:90102649	IDH2-DT	lncRNA	chr15	90102649	90138016	chr15:90102649	ENSG00000259685
CTD-2331H12.7	CTD-2331H12.7	20.7295417039978	-0.00899936386890777	0.124350329371618	-0.0723710497140172	0.942306623346256	0.980383904056704	ENSG00000269646	lincRNA	chr19	52923382	52924075	chr19:52923382	ZNF888-AS1	lncRNA	chr19	52923382	52924075	chr19:52923382	ENSG00000269646
CTD-2336O2.1	CTD-2336O2.1	226.761238525734	-0.0408262981446217	0.0435818947125735	-0.936771987860436	0.348875857341698	0.630288636352894	ENSG00000253982	antisense	chr8	1761990	1764502	chr8:1761990	CLN8-AS1	lncRNA	chr8	1761054	1764508	chr8:1761054	ENSG00000253982
CTD-2341M24.1	CTD-2341M24.1	47.3185573226802	0.0889230031985801	0.0770061554141045	1.15475188600693	0.248192045181437	0.526455074162339	ENSG00000258733	lincRNA	chr14	85934710	86129778	chr14:85934710	LINC02328	lncRNA	chr14	85911438	86161539	chr14:85911438	ENSG00000258733
CTD-2366F13.1	CTD-2366F13.1	239.84024908532	-0.104958135165306	0.036553640347724	-2.8713456215816	0.00408728369340351	0.0364677471921019	ENSG00000247796	antisense	chr5	53109842	53115126	chr5:53109842	MOCS2-DT	lncRNA	chr5	53109816	53127673	chr5:53109816	ENSG00000247796
CTD-2516F10.2	CTD-2516F10.2	222.050351010061	-0.033445257465895	0.0780134014376905	-0.42871169375441	0.668133049562453	0.856931347652088	ENSG00000251364	antisense	chr11	7427266	7512515	chr11:7427266	SYT9-AS1	lncRNA	chr11	7418826	7513665	chr11:7418826	ENSG00000251364
CTD-2523D13.2	CTD-2523D13.2	20.4912914279086	0.137587913433293	0.0892399648867223	1.5417746253928	0.123128370263708	0.355118248849194	ENSG00000254854	antisense	chr11	119729583	119739623	chr11:119729583	NECTIN1-DT	lncRNA	chr11	119729583	119739623	chr11:119729583	ENSG00000254854
CTD-2538C1.2	CTD-2538C1.2	95.6098307548833	-0.124779987790659	0.034349517777834	-3.63265617286716	0.000280518692022266	0.00478482227909578	ENSG00000267475	lincRNA	chr19	32687089	32691750	chr19:32687089	NUDT19-DT	lncRNA	chr19	32686918	32691764	chr19:32686918	ENSG00000267475
CTD-2555K7.2	CTD-2555K7.2	16.6484869069283	0.0536179211224072	0.0625960360309437	0.856570551782252	0.39168226630247	0.668402227530248	ENSG00000258458	processed_transcript	chr14	22702611	22766562	chr14:22702611	OXA1L-DT	lncRNA	chr14	22701476	22766562	chr14:22701476	ENSG00000258458
